step,reward_mean,kl,mean_length
2258,6.8125,0.1818588376045227,258.625
2259,10.0,0.2652716636657715,249.875
2260,4.6875,0.17097590863704681,339.125
2261,4.625,0.19867119193077087,524.625
2262,7.875,0.11598595231771469,229.875
2263,9.3125,0.29021838307380676,289.375
2264,8.0,0.24451293051242828,343.625
2265,9.5,0.14329831302165985,338.125
2266,10.0,0.2312045693397522,330.625
2267,8.625,0.26115578413009644,264.25
2268,8.625,0.22175884246826172,264.375
2269,4.5,0.17768052220344543,436.125
2270,9.3125,0.18034911155700684,319.625
2271,4.0625,0.2039097249507904,444.625
2272,10.0,0.23549631237983704,287.5
2273,7.25,0.18200281262397766,335.375
2274,6.71875,0.24036194384098053,479.125
2275,5.1875,0.24348530173301697,360.875
2276,10.0,0.17933955788612366,194.375
2277,5.1875,0.3242741823196411,223.0
2278,10.0,0.25797122716903687,217.375
2279,4.5,0.20582634210586548,298.375
2280,4.78125,0.2652696669101715,497.125
2281,10.0,0.18913716077804565,260.625
2282,7.25,0.1612900346517563,351.375
2283,7.9375,0.22829946875572205,278.625
2284,6.71875,0.18671934306621552,425.875
2285,0.75,0.17943279445171356,663.125
2286,8.09375,0.1222454234957695,362.625
2287,5.5,0.15536710619926453,429.75
2288,8.625,0.17310066521167755,295.0
2289,10.0,0.2034604549407959,169.0
2290,10.0,0.20336465537548065,204.375
2291,10.0,0.19377732276916504,306.125
2292,4.625,0.14920727908611298,501.5
2293,4.65625,0.16084997355937958,190.125
2294,10.0,0.26717206835746765,159.625
2295,6.5625,0.18268918991088867,275.75
2296,5.1875,0.21056006848812103,350.0
2297,-0.5,0.264356404542923,768.0
2298,7.59375,0.09240059554576874,324.25
2299,5.0,0.195304736495018,344.375
2300,5.28125,0.23766718804836273,291.875
2301,9.8125,0.2229864001274109,330.875
2302,10.0,0.16420255601406097,362.25
2303,10.0,0.11173154413700104,122.125
2304,4.5,0.555188775062561,274.875
2305,4.5,0.35438546538352966,406.75
2306,10.0,0.19889363646507263,235.0
2307,5.28125,0.26473215222358704,304.875
2308,6.03125,0.22185862064361572,283.0
2309,7.9375,0.22834597527980804,305.375
2310,8.625,0.30556315183639526,188.25
2311,7.25,0.3486509323120117,282.625
2312,4.84375,0.3137430250644684,348.125
2313,3.375,0.22365309298038483,340.25
2314,10.0,0.21318461000919342,245.75
2315,10.0,0.21344207227230072,256.625
2316,9.3125,0.2605951130390167,193.125
2317,5.1875,0.26959365606307983,419.875
2318,10.0,0.18712249398231506,169.875
2319,9.3125,0.4149053692817688,265.125
2320,5.1875,0.18765361607074738,225.75
2321,5.8125,0.1941712200641632,314.125
2322,10.0,0.2754673659801483,214.0
2323,4.75,0.22917506098747253,642.125
2324,10.0,0.16464528441429138,183.5
2325,5.1875,0.42571210861206055,289.25
2326,3.875,0.20436489582061768,497.0
2327,8.78125,0.17511865496635437,340.0
2328,6.75,0.1847350150346756,390.0
2329,10.0,0.26739320158958435,315.5
2330,5.1875,0.19582781195640564,228.125
2331,8.625,0.2064542919397354,250.625
2332,10.0,0.23352228105068207,347.25
2333,10.0,0.132472962141037,306.5
2334,9.3125,0.19261480867862701,273.875
2335,9.3125,0.16542181372642517,207.375
2336,6.5625,0.2727479636669159,269.5
2337,8.625,0.270035982131958,242.125
2338,4.6875,0.23790912330150604,453.875
2339,10.0,0.1923254281282425,176.125
2340,10.0,0.33514952659606934,275.125
2341,4.5,0.14495278894901276,221.5
2342,10.0,0.28944551944732666,189.5
2343,6.5625,0.3048780858516693,239.0
2344,10.0,0.282388299703598,168.375
2345,8.6875,0.2728925347328186,375.5
2346,9.3125,0.14812986552715302,334.375
2347,4.625,0.18852491676807404,441.0
2348,9.6875,0.22869518399238586,339.25
2349,6.5625,0.25058886408805847,224.75
2350,3.875,0.22445173561573029,625.0
2351,10.0,0.1565089076757431,190.75
2352,7.3125,0.36041200160980225,321.125
2353,6.625,0.19622890651226044,384.5
2354,6.5625,0.19059304893016815,329.75
2355,10.0,0.19892080128192902,224.75
2356,5.1875,0.2413034290075302,453.25
2357,7.4375,0.23390696942806244,235.125
2358,5.9375,0.20669542253017426,446.375
2359,10.0,0.21744930744171143,324.375
2360,7.9375,0.17706990242004395,362.125
2361,6.0,0.18888621032238007,179.0
2362,6.6875,0.29965004324913025,592.875
2363,8.25,0.09574306756258011,329.875
2364,10.0,0.26200443506240845,389.0
2365,10.0,0.21767431497573853,180.625
2366,4.5,0.2443530410528183,245.125
2367,8.625,0.11618484556674957,342.75
2368,10.0,0.1608286201953888,174.75
2369,5.1875,0.236764058470726,348.875
2370,10.0,0.24069011211395264,322.75
2371,5.875,0.16978858411312103,282.0
2372,4.625,0.2959255576133728,469.5
2373,8.0,0.15849748253822327,287.75
2374,9.3125,0.18252064287662506,207.25
2375,10.0,0.16721387207508087,264.5
2376,9.3125,0.26125407218933105,149.25
2377,10.0,0.37797707319259644,198.25
2378,3.25,0.21732325851917267,421.125
2379,10.0,0.24270693957805634,222.375
2380,10.0,0.28179165720939636,202.25
2381,8.625,0.1823159158229828,233.5
2382,10.0,0.20259405672550201,272.25
2383,10.0,0.19271767139434814,285.0
2384,5.8125,0.15511637926101685,381.875
2385,10.0,0.16374529898166656,363.375
2386,6.0,0.19551795721054077,481.25
2387,7.9375,0.1650777906179428,331.25
2388,7.3125,0.1763163059949875,344.125
2389,6.5625,0.21006768941879272,233.375
2390,8.625,0.32856836915016174,218.875
2391,3.4375,0.32673704624176025,613.0
2392,8.0,0.13543018698692322,276.125
2393,9.0,0.2254790961742401,312.375
2394,5.375,0.21623574197292328,420.5
2395,7.46875,0.18135873973369598,418.5
2396,6.5625,0.15728916227817535,396.875
2397,9.0,0.2034493237733841,257.125
2398,6.5625,0.30304768681526184,413.125
2399,8.6875,0.12627966701984406,344.875
2400,3.875,0.1607215255498886,430.375
2401,6.875,0.13852767646312714,332.875
2402,10.0,0.19835121929645538,171.875
2403,10.0,0.35690370202064514,268.0
2404,8.6875,0.16201741993427277,463.0
2405,8.625,0.16620062291622162,156.0
2406,5.1875,0.4111693501472473,292.5
2407,9.3125,0.3140154480934143,245.125
2408,8.8125,0.2352394014596939,382.625
2409,6.5625,0.16669178009033203,238.875
2410,10.0,0.2756609320640564,246.75
2411,10.0,0.25558987259864807,133.5
2412,2.625,0.43896424770355225,577.625
2413,1.4375,0.21355539560317993,691.0
2414,9.3125,0.14915619790554047,180.375
2415,10.0,0.2896672487258911,212.875
2416,10.0,0.1778593808412552,276.75
2417,2.625,0.26474907994270325,600.75
2418,10.0,0.1337842494249344,339.0
2419,6.875,0.12387614697217941,413.625
2420,10.0,0.16265934705734253,151.125
2421,10.0,0.3559534251689911,258.625
2422,9.3125,0.22756677865982056,200.875
2423,3.25,0.21858300268650055,394.75
2424,7.5625,0.166361466050148,283.25
2425,4.0,0.283644437789917,530.375
2426,8.28125,0.10832838714122772,394.375
2427,4.0,0.19080232083797455,633.0
2428,4.5,0.0993594154715538,400.5
2429,6.0,0.2179383784532547,251.25
2430,7.4375,0.27588823437690735,391.25
2431,6.875,0.260383278131485,272.0
2432,4.5,0.327510267496109,184.0
2433,7.25,0.44185543060302734,413.0
2434,10.0,0.16426536440849304,283.875
2435,4.5,0.23582273721694946,349.625
2436,10.0,0.29162585735321045,150.625
2437,8.96875,0.3379298150539398,269.625
2438,10.0,0.147725909948349,178.5
2439,3.9375,0.25300559401512146,415.375
2440,10.0,0.15927836298942566,188.75
2441,10.0,0.36429548263549805,275.375
2442,4.65625,0.14325162768363953,404.875
2443,5.375,0.1981404423713684,524.5
2444,6.5625,0.12319616228342056,359.5
2445,5.1875,0.17579878866672516,460.125
2446,10.0,0.17600461840629578,266.125
2447,8.625,0.14942048490047455,230.125
2448,4.6875,0.22020785510540009,330.375
2449,5.0625,0.2551704943180084,547.5
2450,2.21875,0.17042000591754913,636.0
2451,10.0,0.12865804135799408,302.0
2452,6.625,0.16784372925758362,383.75
2453,6.6875,0.15243686735630035,417.75
2454,7.9375,0.19602052867412567,217.5
2455,10.0,0.2602637708187103,166.0
2456,4.5,0.5325992107391357,404.5
2457,5.4375,0.1330229490995407,484.125
2458,5.875,0.2361992597579956,313.25
2459,6.5,0.2672833800315857,296.125
2460,9.3125,0.26518622040748596,296.25
2461,6.0,0.278839111328125,521.875
2462,4.8125,0.13885055482387543,514.5
2463,5.875,0.16902761161327362,393.125
2464,6.0625,0.14682206511497498,481.25
2465,10.0,0.18028585612773895,305.125
2466,8.6875,0.16453410685062408,413.0
2467,8.8125,0.18235744535923004,359.0
2468,10.0,0.22563570737838745,219.5
2469,10.0,0.25025489926338196,302.0
2470,4.8125,0.22114501893520355,479.375
2471,6.5625,0.2064444124698639,378.75
2472,8.125,0.20975257456302643,222.0
2473,4.65625,0.3072566092014313,349.75
2474,9.3125,0.1974055916070938,301.25
2475,8.15625,0.22692237794399261,322.75
2476,4.34375,0.24165822565555573,365.25
2477,10.0,0.19476108253002167,381.125
2478,5.625,0.12935009598731995,414.125
2479,4.5,0.2114286571741104,270.125
2480,4.6875,0.32322797179222107,288.0
2481,9.3125,0.27591219544410706,309.375
2482,8.09375,0.21972259879112244,250.875
2483,10.0,0.24989116191864014,215.75
2484,5.375,0.3025428354740143,418.125
2485,5.1875,0.19608071446418762,326.375
2486,3.5625,0.1989060342311859,522.625
2487,10.0,0.16170111298561096,197.125
2488,10.0,0.2741425633430481,194.0
2489,4.625,0.30964863300323486,451.0
2490,10.0,0.16054728627204895,298.5
2491,5.625,0.15574431419372559,354.25
2492,8.78125,0.19778227806091309,208.125
2493,7.25,0.40555280447006226,254.625
2494,10.0,0.2315625250339508,230.125
2495,4.6875,0.2569769024848938,281.875
2496,6.6875,0.22764186561107635,460.375
2497,9.3125,0.1599869430065155,299.0
2498,0.75,0.23330077528953552,700.75
2499,6.5,0.10297882556915283,412.625
2500,10.0,0.16244623064994812,257.375
2501,10.0,0.19297362864017487,374.625
2502,4.5,0.19674283266067505,269.75
2503,9.3125,0.2057342231273651,225.25
2504,4.5,0.21880212426185608,367.0
2505,10.0,0.20686908066272736,350.625
2506,5.875,0.2487451285123825,283.75
2507,6.09375,0.27081653475761414,448.625
2508,5.125,0.1818990260362625,329.25
2509,8.625,0.22673426568508148,441.625
2510,4.5625,0.17834103107452393,378.25
2511,9.3125,0.11984322220087051,175.0
2512,8.0,0.2188384085893631,391.125
2513,8.625,0.14262379705905914,390.625
2514,10.0,0.1509043276309967,220.875
2515,4.5,0.1766820251941681,409.0
2516,6.0,0.12268896400928497,522.375
2517,8.625,0.09410407394170761,278.125
2518,9.3125,0.2576562762260437,314.375
2519,10.0,0.1982344537973404,211.875
2520,8.8125,0.42579156160354614,271.375
2521,10.0,0.2805125415325165,190.75
2522,7.96875,0.29981914162635803,401.625
2523,10.0,0.14775186777114868,158.5
2524,5.875,0.27837806940078735,179.875
2525,10.0,0.2658139169216156,279.125
2526,3.875,0.25936391949653625,327.0
2527,7.9375,0.3330560624599457,315.5
2528,5.0,0.15648938715457916,422.0
2529,5.1875,0.16628018021583557,306.625
2530,8.625,0.2342223823070526,176.375
2531,10.0,0.395568311214447,251.25
2532,7.25,0.1560555398464203,353.125
2533,10.0,0.1325584352016449,180.125
2534,6.875,0.29731687903404236,416.75
2535,8.625,0.21324777603149414,453.25
2536,10.0,0.13321158289909363,248.0
2537,6.9375,0.16273725032806396,382.25
2538,0.75,0.1865224689245224,696.0
2539,3.25,0.10637913644313812,591.125
2540,5.1875,0.16635125875473022,331.75
2541,9.3125,0.21593692898750305,394.5
2542,10.0,0.1703561395406723,278.25
2543,10.0,0.22053581476211548,233.875
2544,8.625,0.2163742035627365,296.0
2545,3.71875,0.1034664511680603,551.0
2546,10.0,0.09609729051589966,212.625
2547,8.625,0.19733984768390656,353.125
2548,10.0,0.16960635781288147,225.875
2549,10.0,0.14834816753864288,232.875
2550,9.3125,0.20693254470825195,293.75
2551,9.3125,0.21079783141613007,276.0
2552,1.4375,0.19358865916728973,705.875
2553,8.6875,0.11863543838262558,470.25
2554,8.0,0.15592002868652344,262.875
2555,8.625,0.17748625576496124,413.875
2556,4.84375,0.15578369796276093,340.5
2557,9.5,0.19891557097434998,277.625
2558,7.9375,0.2573818862438202,286.875
2559,9.3125,0.21850425004959106,255.75
2560,4.5,0.20482224225997925,290.5
2561,10.0,0.2642325162887573,149.375
2562,10.0,0.4466269314289093,147.0
2563,10.0,0.3325825035572052,181.75
2564,3.875,0.27034902572631836,509.5
2565,7.3125,0.15278367698192596,456.625
2566,6.71875,0.1621725708246231,309.125
2567,10.0,0.1952590048313141,218.125
2568,10.0,0.32143959403038025,148.375
2569,8.40625,0.3867291510105133,257.375
2570,10.0,0.1717008501291275,273.375
2571,9.3125,0.2391759753227234,290.25
2572,9.3125,0.17138119041919708,212.875
2573,8.6875,0.3331109881401062,289.5
2574,10.0,0.1711014062166214,243.125
2575,9.3125,0.22991512715816498,251.625
2576,3.53125,0.22916162014007568,549.125
2577,10.0,0.15096843242645264,194.375
2578,8.625,0.3439440131187439,238.375
2579,10.0,0.2123904824256897,215.125
2580,4.5,0.32157376408576965,338.25
2581,7.25,0.1853763312101364,346.75
2582,6.4375,0.16781240701675415,246.25
2583,6.875,0.22640904784202576,573.875
2584,10.0,0.10541629791259766,206.0
2585,9.3125,0.2582979202270508,255.125
2586,2.0625,0.1916152387857437,641.375
2587,8.3125,0.14871500432491302,262.25
2588,9.375,0.1623396873474121,258.375
2589,10.0,0.3129468262195587,187.625
2590,5.34375,0.3278799057006836,351.875
2591,10.0,0.2589576542377472,270.75
2592,5.9375,0.10772426426410675,405.75
2593,10.0,0.22539252042770386,323.0
2594,6.5625,0.1722470223903656,379.25
2595,4.6875,0.14094462990760803,522.75
2596,5.1875,0.09706031531095505,459.125
2597,10.0,0.14085818827152252,265.5
2598,10.0,0.22946792840957642,235.5
2599,7.25,0.24969500303268433,321.0
2600,10.0,0.19100193679332733,300.375
2601,10.0,0.2274424284696579,350.375
2602,6.625,0.15390415489673615,419.5
2603,3.75,0.15588973462581635,532.0
2604,6.125,0.1491597443819046,413.0
2605,4.5,0.210562601685524,301.25
2606,5.375,0.26018083095550537,397.125
2607,8.625,0.2043910026550293,288.125
2608,10.0,0.1825418472290039,276.875
2609,8.8125,0.19887368381023407,413.875
2610,10.0,0.20613804459571838,401.125
2611,5.0,0.13852927088737488,245.125
2612,9.3125,0.1928866058588028,229.625
2613,10.0,0.2820275127887726,141.375
2614,10.0,0.5465231537818909,209.875
2615,10.0,0.27680742740631104,245.625
2616,10.0,0.23938238620758057,177.0
2617,6.4375,0.21174472570419312,269.5
2618,10.0,0.27535903453826904,302.875
2619,8.625,0.1915966421365738,330.75
2620,6.28125,0.19122976064682007,271.875
2621,10.0,0.23313304781913757,230.25
2622,6.8125,0.2268444001674652,246.375
2623,6.75,0.26196274161338806,294.625
2624,5.875,0.3118370771408081,403.75
2625,4.1875,0.19300907850265503,440.0
2626,10.0,0.19750680029392242,219.75
2627,8.78125,0.365057110786438,400.625
2628,5.65625,0.1438537836074829,298.75
2629,10.0,0.26127421855926514,230.375
2630,10.0,0.26782622933387756,145.625
2631,8.15625,0.42077744007110596,391.625
2632,3.5,0.187703937292099,510.875
2633,7.0,0.16077390313148499,237.75
2634,4.6875,0.2600485384464264,361.125
2635,7.3125,0.1729539930820465,406.375
2636,7.875,0.1496553122997284,180.625
2637,10.0,0.3776889443397522,173.125
2638,9.46875,0.44153961539268494,124.375
2639,6.5625,0.34501928091049194,188.375
2640,7.9375,0.3931674659252167,269.875
2641,7.875,0.303032785654068,226.875
2642,10.0,0.33834314346313477,246.5
2643,10.0,0.13046912848949432,259.375
2644,10.0,0.23147383332252502,255.875
2645,10.0,0.3371979892253876,286.0
2646,4.5,0.272379070520401,229.75
2647,2.125,0.34487807750701904,701.375
2648,10.0,0.11439491808414459,243.25
2649,5.9375,0.2614152431488037,430.75
2650,8.8125,0.18812432885169983,285.375
2651,10.0,0.2960839867591858,199.75
2652,4.3125,0.2305813580751419,418.875
2653,5.40625,0.19497571885585785,417.5
2654,10.0,0.11210570484399796,254.25
2655,7.9375,0.310092568397522,371.875
2656,8.625,0.1614038497209549,263.625
2657,4.5,0.18902643024921417,364.75
2658,7.25,0.22231213748455048,333.375
2659,6.0,0.25026828050613403,484.5
2660,4.0625,0.1299469918012619,526.0
2661,5.0625,0.1535181701183319,442.5
2662,9.3125,0.15167340636253357,320.0
2663,0.8125,0.18742185831069946,717.0
2664,8.78125,0.13162249326705933,222.75
2665,10.0,0.24801096320152283,228.625
2666,10.0,0.3164100646972656,196.75
2667,4.71875,0.3170730173587799,468.375
2668,10.0,0.1840982884168625,239.125
2669,5.875,0.15578503906726837,339.875
2670,8.625,0.20808234810829163,339.5
2671,4.5625,0.1791628897190094,505.5
2672,6.5625,0.160384401679039,263.875
2673,7.9375,0.3836701214313507,406.875
2674,10.0,0.16506808996200562,178.625
2675,5.71875,0.3109043836593628,288.625
2676,9.5,0.2426649034023285,182.375
2677,5.3125,0.4915778338909149,489.5
2678,4.5,0.1953233778476715,334.0
2679,5.3125,0.19632895290851593,393.875
2680,5.25,0.17496389150619507,456.0
2681,8.625,0.15617245435714722,225.875
2682,7.9375,0.27149680256843567,225.625
2683,5.53125,0.24180108308792114,412.5
2684,10.0,0.20497608184814453,152.0
2685,4.8125,0.32752537727355957,456.875
2686,8.0,0.18898437917232513,334.25
2687,6.5625,0.352455735206604,268.75
2688,7.5,0.39047548174858093,303.5
2689,1.4375,0.14488792419433594,677.75
2690,7.25,0.0833948478102684,304.75
2691,3.25,0.13503891229629517,646.875
2692,4.5,0.13393358886241913,290.75
2693,7.9375,0.2485637068748474,249.625
2694,7.9375,0.313120037317276,289.625
2695,10.0,0.22642427682876587,144.5
2696,1.375,0.3587445914745331,662.75
2697,7.875,0.11117490381002426,248.875
2698,8.625,0.32379356026649475,310.5
2699,7.25,0.16867992281913757,270.625
2700,7.25,0.33733314275741577,293.25
2701,10.0,0.293195515871048,281.5
2702,4.5,0.23392607271671295,237.875
2703,8.0,0.36164581775665283,301.0
2704,8.0,0.1754794716835022,353.875
2705,10.0,0.17597992718219757,307.375
2706,4.5,0.1867065727710724,457.375
2707,8.0,0.1868140995502472,194.125
2708,5.25,0.6573561429977417,355.625
2709,9.46875,0.15402474999427795,208.375
2710,6.0625,0.2930540144443512,469.625
2711,10.0,0.1820562481880188,228.0
2712,10.0,0.26774075627326965,154.75
2713,9.3125,0.5987005829811096,193.0
2714,2.625,0.38704293966293335,634.375
2715,9.3125,0.1570369452238083,273.0
2716,8.625,0.2183580994606018,263.25
2717,7.25,0.175851508975029,211.875
2718,8.625,0.39591798186302185,334.75
2719,10.0,0.2438931167125702,286.125
2720,9.3125,0.13766741752624512,195.375
2721,10.0,0.3748886287212372,271.75
2722,10.0,0.18509970605373383,241.25
2723,9.3125,0.2973971366882324,131.125
2724,4.5,0.3648245334625244,296.375
2725,10.0,0.14616774022579193,160.75
2726,10.0,0.34575605392456055,233.125
2727,10.0,0.34578222036361694,283.5
2728,10.0,0.25306475162506104,285.25
2729,10.0,0.1471860706806183,227.0
2730,4.59375,0.267069935798645,331.0
2731,8.9375,0.20884031057357788,183.75
